trajectory_id,H2_min_width,H2_pct_narrow,H3_mean_connectivity,H3_pct_low_connectivity,H4_mean_depth,H4_max_depth,H5_pct_corridor,H5_mean_aspect_ratio,H6_mean_exhibit_density,H7_pct_start,H7_pct_mid,H7_pct_end,H7_mean_t_norm,H8_n_returns,H8_pct_path_revisit,H9_width_std,H9_width_range,H10_mean_dist_to_exit,H10_mean_path_remaining,H11_mean_dist_to_staircase,H11_min_dist_to_staircase,H11_pct_near_staircase,H12_n_turns,H12_turns_per_length,H12_turns_per_minute
201902211600,0.13773276470190154,0.3142857142857143,5.378571428571429,0.0,0.4362039367744373,0.9999999999999617,0.017857142857142856,1.3375828115600048,10.332203077765673,0.8642857142857143,0.0,0.1357142857142857,0.26685714285714285,6,0.9571428571428572,1.7619152264408888,10.104327101590455,3775.364777391575,14743.852785100464,1264.8020899042901,22.964935387951652,0.14642857142857144,43,0.0016442941388560785,1.6645161289678252
201902211610,0.6591556359189084,0.3079710144927536,5.456521739130435,0.0,0.43700679354230065,0.99999999999996,0.010869565217391304,1.3530605725490246,10.351934963062936,0.8442028985507246,0.0,0.15579710144927536,0.27715068747677446,5,0.9565217391304348,1.389643355604264,6.573106839062394,3604.2964231984693,14106.092530008986,1276.121943084383,55.38686235671884,0.11594202898550725,42,0.0016762767308465033,1.6153846153224851
201902211700,0.14881976261256114,0.31901840490797545,5.708588957055214,0.0,0.49483360520356984,0.9999999999999608,0.05214723926380368,1.554056849336669,9.757821494038504,0.0736196319018405,0.0,0.9263803680981595,0.8128884601277238,7,0.9570552147239264,1.9449614666578166,10.572630832120815,3308.9872254338406,12910.919957296734,1072.8398089479529,46.31024386831147,0.13803680981595093,51,0.0019954802771475206,1.253071253040465
201902211710,0.14881976261256114,0.4447852760736196,5.533742331288344,0.0,0.48583330463436175,0.9999999999999646,0.04294478527607362,1.5211206797321966,10.91051437760132,0.0736196319018405,0.0,0.9263803680981595,0.8129813340295,12,0.9570552147239264,2.105063958351805,10.604194402717615,3389.663449930857,14522.073548716184,1120.727762637105,40.56730457120477,0.08895705521472393,59,0.0020889465216385942,1.448445171813868
201902221020,0.820276062561775,0.23513513513513515,6.585135135135135,0.0,0.43991053302390526,0.9999999999999699,0.025675675675675677,1.4627031712504945,10.059105444652745,0.9310810810810811,0.0,0.06891891891891892,0.20488516685699784,10,0.9851351351351352,1.702964547273474,8.881548536985527,3950.1791337705163,18575.488843004405,1152.288314395854,125.77665162568607,0.05,88,0.002653382288372769,1.1267605633658546
201902221200,0.0051483421348574865,0.2619047619047619,6.311904761904762,0.0,0.5061741722034622,0.9999999999999506,0.02619047619047619,1.4689459873392046,15.063951455303005,1.0,0.0,0.0,0.12352594339622643,6,0.9714285714285714,1.6476951126659931,9.271161117421716,1575.229303995441,9994.85984999063,1153.0709698884962,105.23903341785517,0.05238095238095238,52,0.002569214919551023,0.9198113207384468
201902221210,0.2282562719074999,0.11467889908256881,6.160550458715596,0.0,0.3903717914677454,0.999999999999966,0.02522935779816514,1.4860890645054516,13.027457744316909,0.963302752293578,0.0,0.03669724770642202,0.15299078333695082,3,0.9701834862385321,1.7462809829391521,9.806027060461057,3983.2079860550757,17934.29140105459,1010.2274417646786,52.71747280336802,0.14908256880733944,56,0.001903570033204483,0.9694171955977597
201902221400,0.015532628430840134,0.2334889926617745,5.974649766511007,0.0,0.3264138094690565,0.9999999999999851,0.06537691794529686,1.5139521495883732,12.07976516964427,0.5610406937958639,0.37691794529686456,0.06204136090727151,0.3173853212450372,30,0.989993328885924,1.4928766267642293,10.705917966302536,4308.469675818361,45428.44554863973,1323.9003391148824,26.63073719431345,0.056037358238825885,164,0.002431695249814231,1.9309262166177676
201902221410,0.5965314193427673,0.22850678733031674,4.916289592760181,0.0,0.587426387792592,0.9999999999999587,0.058823529411764705,1.4974396305768454,4.22771392100292,0.05203619909502263,0.0,0.9479638009049773,0.8587352389360998,7,0.9705882352941176,1.817510154988546,12.431590894700737,4175.055749494561,9994.643731880105,952.7375951427856,103.71396167799686,0.04751131221719457,34,0.0014035020348255839,0.46070460703982785
201902221600,1.0137761503665104,0.12603305785123967,5.316115702479339,0.0,0.44730829690308954,0.999999999999975,0.13429752066115702,1.6779408994756952,9.401421000720081,0.7252066115702479,0.0,0.27479338842975204,0.33908109137799664,20,0.9731404958677686,1.978454904904364,8.72913772522825,3248.7224841779744,22064.50048477396,1147.3537687860012,50.885852113198155,0.11363636363636363,73,0.0018285704837920334,1.2943262411118028
201902221610,0.6420687276179072,0.36239782016348776,6.226158038147139,0.0,0.3746281796685208,0.9999999999999677,0.02997275204359673,1.47428055198376,12.13643676001779,0.9564032697547684,0.0,0.043596730245231606,0.14972353884132134,14,0.9700272479564033,2.0646969661698713,11.30371113946774,4336.102805475079,19370.359949728052,1276.0611627288542,58.016724930344665,0.08174386920980926,70,0.0022599490942250607,1.3341804319949013
201902231200,0.8207631022540824,0.18661971830985916,5.605633802816901,0.014084507042253521,0.39219824007409754,0.9999999999999746,0.142018779342723,1.681342793803893,13.198707879716467,0.6584507042253521,0.32629107981220656,0.015258215962441314,0.2580570730642438,6,0.9812206572769953,1.4418145807889728,9.085764774459415,4067.7343450829458,23834.801050295693,1158.952047182197,7.333927585310522,0.0715962441314554,112,0.002856067351602822,1.977633902260548
201902251200,0.6825096052944446,0.1590909090909091,6.142045454545454,0.0,0.6381169206159139,0.9999999999999547,0.0,1.4693482554593549,7.3977398460385055,0.10227272727272728,0.0,0.8977272727272727,0.8634741857551897,2,0.9431818181818182,2.2492477973092,10.243644266605141,3415.153651073767,7995.364310263069,1166.3835390816796,51.973627946140056,0.13068181818181818,32,0.0014483715927021072,0.4724409448749147
201903011010,0.6481893223954917,0.2792140641158221,5.560496380558428,0.07652533609100311,0.43984601771209453,0.9999999999999751,0.023784901758014478,1.4220190318286816,7.696226954199363,0.781799379524302,0.19648397104446744,0.02171664943123061,0.22347285757508706,7,0.9865563598759048,1.9066499586899992,9.593870543896864,3877.3801579626183,22480.20108899712,1105.1955282019178,65.83776357505545,0.11065149948293691,114,0.0028406131123121232,1.4934497816398238
201903011020,0.6866072878338474,0.2780638516992791,5.563336766220392,0.07723995880535531,0.4557069245259771,0.9999999999999776,0.024716786817713696,1.4259883983367105,7.692776310794975,0.7796086508753862,0.19773429454170957,0.02265705458290422,0.22467392066256517,7,0.9866117404737385,1.6288914093039308,10.239546584065739,3884.9649102558883,24244.001851484732,1099.464507343295,58.34505477415873,0.09886714727085479,164,0.003681903050682637,2.1465968586106463
201903011600,0.5056099865746363,0.279144385026738,5.811764705882353,0.025668449197860963,0.3865725853718736,0.9999999999999757,0.09518716577540107,1.589802879727764,10.790064501003108,0.6149732620320856,0.3679144385026738,0.017112299465240642,0.2761686534568921,10,0.983957219251337,1.7204788829659023,10.42054388532495,3732.061397326567,25099.600110732237,1211.9235433041506,15.97252040621108,0.07058823529411765,120,0.0029327674317766103,2.0677771395393263
201903021410,0.2701172255221324,0.2125,4.95,0.0,0.6418014801243931,0.9999999999999428,0.2,1.7969760493723392,6.17960491418328,0.2,0.0,0.8,0.7901414309484194,1,0.9125,2.6605677736601874,10.006424453468533,2460.187890312262,6269.804850723075,1113.8305761219494,262.5937692706751,0.125,10,0.0005713072869153816,0.12479201330959076
201903021610,0.6176295204351661,0.27342549923195086,5.820276497695852,0.0,0.5261119140495636,0.9999999999999771,0.14285714285714285,1.6700748716671945,16.82031652509116,0.029185867895545316,0.0,0.9708141321044547,0.8613224734755118,11,0.978494623655914,1.418013298093658,10.30852435146442,4480.363910104919,20659.505388092002,1076.7193683214507,15.884391976942098,0.11367127496159754,118,0.002706686006838286,1.2665474060686952
201903041020,0.4906045445330097,0.34196891191709844,5.6139896373057,0.03367875647668394,0.6203049833593768,0.9999999999999718,0.02849740932642487,1.4173565589522894,9.396306799326581,0.04922279792746114,0.0,0.9507772020725389,0.8696794344099559,11,0.961139896373057,1.5619446065735778,9.751455321759348,3519.2362449901343,13425.916202176608,1196.9907564528382,26.64212064357786,0.08290155440414508,75,0.002121056456722698,1.0514018691441391
201903041600,0.40673619155199786,0.32645631067961167,5.45752427184466,0.023058252427184466,0.4031232099547603,0.9999999999999795,0.12257281553398058,1.605361821634234,13.590355182936854,0.6298543689320388,0.1650485436893204,0.20509708737864077,0.3595879193884298,21,0.9830097087378641,1.6050659403108676,10.373673684413752,3778.815422776604,28993.314615543582,1246.662182175015,44.031665154258164,0.04611650485436893,147,0.0030262455086666282,2.807129217005593
201903061400,0.6042837642500762,0.3267070008643042,5.484010371650821,0.0,0.39436135690892293,0.9999999999999815,0.20570440795159897,1.7667289374339952,14.589199222508913,0.533275713050994,0.4589455488331893,0.007778738115816767,0.3123867567122385,29,0.9878997407087294,1.4991924292123264,10.32187010764951,4071.2314723975974,32542.733270659406,1150.3838555874627,59.09041220087017,0.05185825410544512,164,0.0030521326110147288,2.633832976403097
201903061410,0.5656776173424718,0.24546240276577355,5.668971477960242,0.0,0.34048611162932524,0.9999999999999774,0.14520311149524634,1.6507335575179383,10.98302086874697,0.7018150388936906,0.2878133102852204,0.010371650821089023,0.2404571677523171,19,0.9878997407087294,1.2544979341449818,10.363094777567829,3855.4462517131333,29033.70484446474,1198.553855169257,57.23696867393528,0.06741573033707865,145,0.003293741337043877,1.7682926829052645
201903061610,0.6176295204351661,0.5164835164835165,5.362637362637362,0.0,0.5875451710293395,0.9999999999999293,0.0,1.4197160713925545,2.4523466950510397,0.2087912087912088,0.0,0.7912087912087912,0.7788051985874987,1,0.9340659340659341,2.2643960817675124,9.084195079112135,2575.340348159074,5832.773967524168,765.1916844658194,233.89722583093155,0.21978021978021978,20,0.0014142664580080201,0.2839564600054336
201903081400,0.2850433427144261,0.3143459915611814,5.493670886075949,0.0,0.3951749382522144,0.9999999999999704,0.22151898734177214,1.8385795022230675,11.937417752631996,0.7194092827004219,0.2468354430379747,0.03375527426160337,0.24765804368377758,5,0.9725738396624473,1.58564496122427,10.414273843660988,3730.644814047458,20314.271514203563,1214.4518603897523,57.39118217372591,0.08016877637130802,100,0.0029773406411589378,2.909796314173333
201903081410,0.41271028954729166,0.38054968287526425,5.452431289640592,0.0,0.38914974608970604,0.9999999999999715,0.21987315010570824,1.833014943899272,11.891361894271729,0.7209302325581395,0.24735729386892177,0.03171247357293869,0.2460982276695177,5,0.9725158562367865,1.7232108941111928,9.829349576745066,3710.589527079872,21315.075628001487,1224.3393618758864,28.01119039620655,0.08879492600422834,128,0.0036682409138533724,3.7245392821418664
201903081610,0.7282767932104264,0.19904458598726116,6.562101910828026,0.02388535031847134,0.48512503927729067,0.9999999999999778,0.07484076433121019,1.5627921387203896,12.961970834780619,0.5748407643312102,0.39171974522292996,0.03343949044585987,0.3010821615258652,15,0.9792993630573248,1.8737298787206296,9.993700864642188,4297.567195118784,23108.45964972354,986.7852531039518,31.85074590236463,0.20222929936305734,106,0.002361764767703062,2.9094236046776927
201903091010,0.40673619155199786,0.31101321585903086,5.2837004405286345,0.039647577092511016,0.4319593729578928,0.9999999999999731,0.3048458149779736,1.9529299960567614,12.024358064595901,0.5480176211453744,0.4290748898678414,0.02290748898678414,0.3100746373355032,16,0.9894273127753304,1.5645506531698488,10.315241466300616,3542.8353462664645,21046.15768482106,1252.812692977234,284.2401285617768,0.07488986784140969,125,0.003373778693650591,1.9904458598409167
201903091200,0.2739780566548709,0.1407942238267148,6.101083032490974,0.0,0.5649785103326397,0.9999999999999691,0.04693140794223827,1.4939078124213598,15.516766124786168,0.07220216606498195,0.0,0.927797833935018,0.8486078928444312,11,0.9530685920577617,1.6022797554506336,10.011552616117507,4263.545552302911,14090.959314185806,1213.3462131107262,49.52541271098261,0.148014440433213,79,0.0024389182395212084,1.5895372233080576
201903091210,0.3314286605943977,0.4014336917562724,5.684587813620071,0.0,0.5462302900481678,0.9999999999999677,0.07526881720430108,1.4786146066088552,15.048895245864795,0.1003584229390681,0.0,0.899641577060932,0.8253269560422435,12,0.956989247311828,1.7332616652917407,9.91063120569796,4024.1264836084697,14041.370035842156,1344.31972157212,209.1250584260214,0.1111111111111111,61,0.0019713142119610577,1.224080267533965
201903091410,0.13773276470190154,0.20609756097560974,6.020731707317073,0.0,0.34995749132248705,0.9999999999999781,0.06219512195121951,1.5320118757789016,10.301808450031064,0.7975609756097561,0.0,0.20243902439024392,0.30364638197877,16,0.9829268292682927,1.8347749098124857,10.58402371783003,4020.893656966192,29677.20369235094,1083.5267547774883,20.50417305777549,0.22560975609756098,105,0.0022998953715012145,1.4950166112743946
201903091600,0.31237701086699166,0.20422535211267606,5.186619718309859,0.0,0.4683997045681541,0.9999999999999566,0.06338028169014084,1.4133676092243572,5.466390132266539,0.5528169014084507,0.0,0.4471830985915493,0.4596390845070422,5,0.9683098591549296,2.613727866141068,10.409073583866384,2997.7026294699067,12263.001022967734,1135.5393899109893,39.20353091131352,0.13028169014084506,49,0.0021241468077325813,1.224999999969375
201903111400,0.5148838517199703,0.2257001647446458,6.303130148270181,0.0,0.4128711855414149,0.9999999999999735,0.09060955518945635,1.5794003277740114,15.589742796795981,0.9719934102141681,0.0,0.02800658978583196,0.18744249089496565,12,0.9785831960461285,1.4388933089935905,9.761657827270694,4380.278395827249,22097.633775910923,1152.6730239282667,79.32826660516801,0.08731466227347612,98,0.0026038364288425617,1.638795986594669
201903181610,0.48348261474959375,0.19938650306748465,5.613496932515337,0.0,0.5656805956411666,0.9999999999999668,0.03374233128834356,1.4724686008404209,16.65025509385546,0.05828220858895705,0.0,0.941717791411043,0.8423694992251682,5,0.9631901840490797,1.6082517821667863,8.924797843849412,4321.890631814608,13104.710051006043,1354.9964721772503,49.710542710718926,0.06441717791411043,60,0.0019885342109898442,1.2456747404585675
201903201010,0.3269170219420631,0.35353535353535354,5.831313131313132,0.07676767676767676,0.3701636892978208,0.9999999999999754,0.06767676767676768,1.4864959053034763,8.786243203197412,0.6050505050505051,0.3797979797979798,0.015151515151515152,0.27949283351708926,13,0.9858585858585859,1.9006118433955657,9.915142844350296,3680.964048360911,25499.150307576325,1097.1903911523361,102.86034969119541,0.07575757575757576,82,0.002025423469198167,1.3561190738474733
201903201020,0.3289172252440278,0.31786074672048437,5.790110998990918,0.10191725529767912,0.3790567565817566,0.9999999999999745,0.05751765893037336,1.448078700047009,7.728359610530146,0.6054490413723511,0.3794147325933401,0.015136226034308779,0.2794617415772792,5,0.9868819374369324,1.6259659470933128,12.636488637027707,3732.724114132245,24256.104816581028,1157.0714634219653,53.423113234195824,0.05852674066599395,81,0.0020735564550534913,1.3381057268501415
201903211400,0.08642997108776738,0.20611439842209073,4.785996055226825,0.01972386587771203,0.5200405988810624,0.9999999999999802,0.08481262327416174,1.5550869838314483,8.31453757296262,0.519723865877712,0.4546351084812623,0.02564102564102564,0.3271000225203487,34,0.985207100591716,1.569999873350979,10.635020623645609,4259.403081884428,24164.024548123693,965.9091321228308,50.827306859209095,0.038461538461538464,118,0.002343782146853858,2.220828105353435
201903211410,0.09710270804573894,0.14979338842975207,4.746900826446281,0.01859504132231405,0.5412218430636705,0.9999999999999807,0.05578512396694215,1.5190404623308584,6.579393463108293,0.5320247933884298,0.39979338842975204,0.06818181818181818,0.3361973392461197,25,0.9855371900826446,1.4279367405534598,10.624347886687637,4215.036681335333,23689.9163521144,895.826269654004,35.00604676201522,0.04338842975206612,92,0.0017816690363439145,1.7715019255114604
