trajectory_id,x,y,isovist_area,isovist_perimeter
201902181600,1659.0180308077536,4589.689474761437,124964589.8493855,350322.8920300726
201902181600,1559.7548975112943,4578.9589010596055,116713004.59013504,320677.98061163153
201902181600,64.57404494894239,4943.8978236653165,238444800.2950147,151068.23490245646
201902181600,76.3757388795484,4960.107713943721,222232122.7619794,145493.85770602705
201902181600,6277.693724331108,2365.6439304859373,117064750.91332574,69819.80248624147
201902181600,5860.022253676204,2192.44944129761,169294442.59764776,112971.1750278385
201902181600,5670.24846898957,2225.3761321484394,174734834.47268292,93180.51020556777
201902181600,5553.893253423825,2103.8606058330424,136133529.69295487,90801.5775930958
201902181600,5528.582685358512,2039.292216760971,121224971.42170954,108704.55940006283
201902181600,5628.40965290364,2023.393364917308,124230399.79639283,88777.60427951322
201902181600,5367.781001320352,2079.139479539168,117511139.07101266,93027.0260396213
201902181600,5157.502722056593,2101.981517919462,97719089.72138992,139638.23350603078
201902181600,5368.706905963526,1784.981742047359,5738620.77648788,66613.14536814399
201902181600,5938.760228256673,1778.271914935603,17677129.887356766,43929.89724392139
201902181600,6288.147450211812,1541.7437979594035,18584981.536231205,101973.9319562009
201902181600,6206.05008054164,1520.128477554095,22295136.994868807,73419.47542181466
201902181600,6600.670220207247,1200.9454232975377,42834084.55244991,80694.18208938229
201902181600,6589.488286012308,1197.894287531068,46877823.75762456,110379.66723903947
201902181600,6578.306351817369,1194.8431517645984,46861705.3540578,110796.6162396283
201902181600,6567.124417622431,1191.7920159981286,50727959.80672653,86418.994468212
201902181600,6555.942483427492,1188.740880231659,55302636.79402744,114068.16761693585
201902181600,6544.760549232554,1185.6897444651893,55545340.294331275,114611.42314779975
201902181600,6533.578615037615,1182.6386086987195,55088554.52698649,82825.0982254243
201902181600,6437.200403368526,880.6888304484673,6386381.5975637445,39430.89228966492
201902181600,6664.475465984748,449.76477949079816,770098.3163676353,4827.691847670875
201902181600,6400.506652459422,528.2341135712579,1901786.0661363252,31718.884886709326
201902181600,6388.476701758988,785.6350279088872,6050100.892971262,62624.67731034666
201902181600,6031.339019465064,708.612000233244,2806604.9148817733,42798.98527841385
201902181600,6110.355099428446,738.596154435256,7412165.854002646,69249.23059868466
201902181600,5858.872787910572,676.3590392414034,2410585.6824949873,41551.28768110521
201902181600,5654.416816003065,697.9897499428598,2214681.0663934173,47060.75744652119
201902181600,5779.128773824915,872.2091032240847,6320683.52225689,68802.9488050458
201902181600,5607.47034125776,1442.7723374546854,1954601.1227466245,25750.226098175197
201902181600,5379.114543399803,1271.135609335788,3635834.638444014,25657.09010838803
201902181600,5304.097279564203,855.3149710434956,10731808.089918232,44867.672370350636
201902181600,5735.546979758549,376.562004333225,1475249.646225749,9219.912912046871
201902181600,5678.219962690071,359.64729622661315,1575851.2326201834,10588.867730166221
201902181600,5410.067678590786,312.7053514804833,7725052.023958662,72044.71721111024
201902181600,4950.125569756648,436.71694303326376,1763307.4308841657,12854.719725811361
201902181600,4575.999392725989,622.8738939028988,2288198.44330151,16667.629848358236
201902181600,4546.252957514637,540.7633639082803,2383727.7726944927,16884.43388830646
201902181600,3998.227761656066,509.2457654947338,3718162.9917515945,71854.83854890676
201902181600,4050.142398387061,917.3627090539476,12576349.54175644,97293.44133290973
201902181600,4632.8143059442455,1097.670289302927,3342187.124128921,45818.79039268366
201902181600,4520.652609049971,1294.567878505919,19496682.186906543,81650.72647255831
201902181600,4526.794251439254,1839.2098101359147,10409445.18033373,76160.18009799698
201902181600,4848.04789330773,2142.6173378554804,100423782.96849957,125373.10771152412
